"WARD16","DIV16","district","high_projection","low_projection","primary_2011","primary_2015","typical_turnout_governor","general_2018","typical_turnout_da","primary_2017"
"23","13",7,182.870192307692,121,155,222,346.666666666667,409,78.6666666666667,123
"23","14",7,103.5,73,84,123,242.666666666667,299,72.3333333333333,78
"23","15",7,50.7465940054496,24.5,32,52,122.333333333333,194,19,37
"23","16",7,105.457100591716,74,89,145,225.333333333333,267,51.3333333333333,71
"23","17",7,71.7504332755633,67.5,60,108,192.333333333333,230,40.6666666666667,66
"23","18",7,130.751295336788,89.5,103,130,193,245,74,67
"23","19",7,64.7424511545293,57.5,54,96,187.666666666667,225,36.3333333333333,56
"23","20",7,130.468292682927,68,86,145,205,311,46.6666666666667,68
"23","21",7,173.235813366961,110,144,177,264.333333333333,318,58,94
"23","22",7,77.166270783848,41.5,49,75,140.333333333333,221,31,37
"23","23",7,55.4794520547945,31.5,45,65,121.666666666667,150,34,29
"24","01",3,148.394329693292,68.0130476313848,76,96,188.333333333333,319,56,96
"24","02",3,129.456870042564,79.5406828231449,70,93,201.333333333333,323,44.3333333333333,77
"24","03",3,161.229195896793,116.429115436777,96,155,243.666666666667,355,64.3333333333333,105
"24","04",3,99.7630034771071,61.0964665163287,51,112,172.666666666667,293,32,67
"24","05",3,198.224318062912,100.866807927901,119,136,263.666666666667,381,76.6666666666667,153
"24","06",3,388.181689012398,209.802960490034,196,245,378.333333333333,650,117.333333333333,178
"24","07",3,116.097259272166,68.5894293909728,69,35,198,289,40.3333333333333,73
"24","08",3,172.201876946815,68.5894293909728,61,110,208.666666666667,511,41,154
"24","09",3,103.597258745219,84.7281186594369,76,99,182.666666666667,216,40.6666666666667,75
"24","10",3,23.285087107569,6.97475974826325,6,5,74.5568119139548,251,6.53603603603604,20
"24","11",3,87.1868611022364,58.2145577183886,50,96,158,239,41.6666666666667,62
"24","12",3,114.264868474488,81.2698281019089,71,213,187.666666666667,262,38.6666666666667,66
"24","13",3,94.7412087003851,78.9643010635569,69,114,202.333333333333,241,44.3333333333333,85
"24","14",3,133.496322433453,106.630625523781,100,129,219.333333333333,254,42.6666666666667,69
"24","15",3,63.9936774848773,61.0964665163287,51,78,150.666666666667,164,32,47
"24","16",3,59.9219527420739,53.6035036416846,38,72,106,145,24,39
"24","17",3,62.4117606622292,46.1105407670405,48,77,127.666666666667,144,23.6666666666667,37
"24","18",3,18.2849977950063,5.70913603898589,3,5,69.2225592939879,366,7.5990990990991,43
"24","19",3,83.0937340858953,10.3713745962711,13,15,62.2206287920574,345,7.1981981981982,25
"25","01",1,115.628252788104,57.2150710280522,81,99,179.333333333333,256,40.6666666666667,48
"25","02",1,69.8546511627907,34.6040169513481,45,49,114.666666666667,178,17.3333333333333,31
"25","03",1,172.974789915966,106.957777247864,124,139,238,332,71.6666666666667,83
"25","04",1,135.222857142857,74.0482332581643,87,71,175,272,45.6666666666667,65
"25","05",1,139.848137535817,83.2773785369284,102,125,232.666666666667,319,50.3333333333333,80
"25","06",1,113.16955017301,65.5969798259922,92,97,192.666666666667,237,49.3333333333333,57
"25","07",1,160.631741140216,106.881395488276,125,102,216.333333333333,278,53.6666666666667,70
"25","08",1,127.826086956522,83.1246150177523,104,110,199.333333333333,245,59.6666666666667,49
"25","09",1,52.4137931034483,39.0205980664042,40,45,116,152,24,23
"25","10",1,132.705521472393,72.7080339026963,97,70,163,223,36.3333333333333,59
"25","11",1,85.8994413407821,61.5482332581643,62,81,179,248,37.6666666666667,46
"25","12",1,140.946688206785,87.7773785369284,111,95,206.333333333333,262,56.6666666666667,57
"25","13",1,53.71875,40.1316521431083,33,64,117.333333333333,191,22.6666666666667,30
"25","14",7,61.494623655914,26.5,43,42,93,133,22,20
"25","15",7,29.5527272727273,17,21,44,91.6666666666667,129,10.6666666666667,18
"25","16",1,46.6171875,33.9095439897002,39,33,85.3333333333333,102,21.3333333333333,11
"25","17",1,36.1428571428571,20.1457263938201,23,39,84,132,10,16
"25","18",1,42.2307692307692,25.5276351917601,28,63,121.333333333333,183,12.3333333333333,25
"25","19",7,52.0893854748603,30.5,42,50,119.333333333333,148,26,21
"25","20",7,45.6382978723404,23.5,30,31,94,143,28.6666666666667,20
"25","21",1,41.6579804560261,32.9442163068162,29,40,102.333333333333,147,21,17
"25","22",1,92.8008298755187,56.8261251047562,71,72,160.666666666667,210,42.3333333333333,51
"25","23",1,93.9457202505219,56.5135609410483,60,66,159.666666666667,250,31.3333333333333,38
"25","24",1,82.432,49.9025068643442,56,60,125,184,27,36
"26","01",2,173.031988873435,90.5205980664042,143,202,239.666666666667,290,65.6666666666667,75
"26","02",2,256.838166510758,138.242706219812,220,298,356.333333333333,416,107,106
"26","03",2,182.409713574097,98.2497433451682,155,217,267.666666666667,315,65.3333333333333,79
"26","04",2,153.234104046243,94.4718514985763,129,161,230.666666666667,274,62.3333333333333,81
"26","05",2,142,89.5482332581643,118,156,236,284,55,71
"26","06",2,204.245303867403,104.55527038352,163,244,301.666666666667,378,78,129
"26","07",2,111.281524926686,67.4025068643442,91,159,227.333333333333,278,56,69
"26","08",2,160.547727272727,107.388432613632,141,197,293.333333333333,334,79.3333333333333,103
"26","09",2,183.370786516854,99.0899427006363,144,220,267,340,74.3333333333333,76
"26","10",2,91.448275862069,61.6316521431083,76,100,183.666666666667,221,55.6666666666667,50
"26","11",2,138.528271405493,85.0829055752804,101,183,206.333333333333,283,83,95
"26","12",2,165.432473444613,107.645213084157,115,159,219.666666666667,316,70.3333333333333,79
"26","13",2,170.36170212766,147.089429390973,157,184,250.666666666667,272,99.6666666666667,75
"26","14",2,146.239002932551,84.4718514985763,109,156,227.333333333333,305,72.6666666666667,82
"26","15",2,152.176744186047,74.8678345472282,114,154,215,287,60.6666666666667,82
"26","16",2,116.307692307692,57.9025068643442,72,109,186.333333333333,301,41,83
"26","17",2,119.608695652174,49.4512534321721,77,125,168.666666666667,262,36.6666666666667,92
"26","18",2,140.750392464678,67.1386892684642,102,150,212.333333333333,293,49.6666666666667,95
"26","19",2,127.112313937754,85.5065238156924,103,164,246.333333333333,304,65.3333333333333,106
"26","20",2,41.1891891891892,2.57638175958801,4,23,12.3333333333333,127,4.33333333333333,24
"26","21",2,106.759550561798,54.8678345472282,74,107,148.333333333333,214,46.6666666666667,52
"26","22",2,92.2261904761905,47.7914527876402,61,104,168,254,35,87
"26","23",2,447.853683148335,144.860797421872,239,327,330.333333333333,619,77.6666666666667,164
"27","01",3,86.5688216981212,42.6522502095125,48,68,186,291,37.3333333333333,102
"27","02",3,167.013994391455,72.0477199485008,82,134,247.333333333333,437,68,222
"27","03",3,33.6512540242222,9.79848991299611,15,19,154.666666666667,301,6,37
"27","04",3,98.6178278091644,89.339172736141,76,116,193.666666666667,218,40.3333333333333,74
"27","05",3,68.8542534426754,27.6663244602243,26,51,148,340,20.3333333333333,86
"27","06",3,104.192846506346,42.0758684499245,45,77,194.666666666667,391,25.3333333333333,78
"27","07",3,200.750733276294,81.8462098614969,88,118,190,376,68,143
"27","08",3,11.1433806853681,3.45829055752804,4,10,84,203,3.66666666666667,35
"27","09",3,45.7215188350109,14.9859257492882,16,17,134.333333333333,333,9.33333333333333,78
"27","10",3,63.6822233604472,30.5482332581643,33,45,120.666666666667,202,26,90
"27","11",3,39.9197737196138,23.0552703835203,15,31,162,374,13,58
"27","12",3,110.78788649872,91.068318014905,77,124,178.666666666667,223,46.3333333333333,74
"27","13",3,94.6294027715952,35.1592873348684,36,84,157,358,21,88
"27","14",3,173.739441220399,57.0617941992126,74,104,218,444,43,164
"27","15",3,192.577922061524,117.581878955953,115,172,243,353,67,130
"27","16",3,104.575424870068,78.3879193039689,73,110,182.666666666667,227,43.6666666666667,89
"27","17",3,100.418511003777,63.4019935546807,56,118,153,238,37.3333333333333,73
"27","18",3,7.3380215414215,2.88190879794003,4,17,186,296,6.66666666666667,37
"27","19",3,69.7376111791505,15.5623075088762,21,17,209.666666666667,604,5.66666666666667,37
"27","20",3,30.3440980516436,10.3748716725841,14,19,192,361,10.3333333333333,37
"27","21",3,21.7298579501819,5.18743583629206,9,11,144.666666666667,303,6.33333333333333,28
"27","22",3,31.5119935445215,8.6457263938201,11,27,369,917,6,40
"27","23",3,234.491092700488,94.526608572433,119,170,291.333333333333,498,76,239
"28","01",5,51.4491955841577,51.3557167559022,55,70,144.666666666667,156,30,33
"28","02",5,82.3170905056912,69.5667049815269,82,106,182.333333333333,211,39,66
"28","03",5,80.4037997580204,79.1329646768742,81,129,201,230,47.3333333333333,75
"28","04",5,63.6665632167448,72.7593794977771,64,109,195.333333333333,224,45.3333333333333,60
"28","05",5,84.9277325897531,88.5667049815269,82,157,230.333333333333,275,51,75
"28","06",5,112.126121108668,87.175251379235,103,139,204,256,44.6666666666667,62
"28","07",5,56.8428083465995,54.024418279166,60,76,152,166,30,48
"28","08",5,113.122601033994,110.151278386249,126,198,295.666666666667,306,75.3333333333333,120
"28","09",4,147.290842536816,126.803987109361,116,166,292.333333333333,322,54.3333333333333,83
"28","10",5,68.7907719724419,82.163042239652,73,100,197,214,43.3333333333333,58
"28","11",5,63.1216069071106,59.9581585838188,61,85,140,167,30,64
"28","12",5,88.0844499773215,108.741511074582,102,109,222,221,55,60
"28","13",5,110.936154767739,113.651278386249,126,140,245.333333333333,249,57.6666666666667,75
"28","14",5,85.5425407243833,80.4703677234018,91,96,187.333333333333,203,35,54
"28","15",5,51.5122506144317,53.3195346233328,48,86,161.666666666667,200,26,45
"28","16",4,95.2101055262808,111.241679600485,85,104,188.333333333333,183,52.6666666666667,57
"28","17",4,77.5196854374389,84.7281186594369,69,88,183.666666666667,179,40,65
"28","18",4,102.769955247295,107.783389042957,77,111,194.333333333333,225,54.3333333333333,68
"29","01",5,143.536787145003,66.940290160624,99,135,189.666666666667,317,64,130
"29","02",5,40.807841558346,47.6207555372911,51,41,111.666666666667,103,31.3333333333333,24
"29","03",5,174.588647329146,94.7837977769431,124,175,300.666666666667,488,79,162
"29","04",5,41.1107117265271,33.4882361465967,53,91,154.333333333333,138,20.6666666666667,31
"29","05",5,31.3123585890817,36.0784688349302,29,57,94,117,18.3333333333333,35
"29","06",5,36.2223589304206,46.2170927954162,42,65,114.666666666667,114,36,38
"29","07",5,7.51753392649272,57.8256391931243,63,94,152.666666666667,21,39,5
"29","08",5,66.8627361941651,49.9943407163882,68,67,147.333333333333,167,27,29
"29","09",5,47.6488318183494,45.8195346233328,48,74,129.333333333333,148,30.3333333333333,33
"29","10",5,238.869715719728,74.4463947304155,114,179,272,657,45.3333333333333,183
"29","11",5,114.364544288029,83.8980034582631,77,112,200.333333333333,343,43.3333333333333,83
"29","12",5,138.453551398337,59.5004452861797,83,132,190.333333333333,366,57.3333333333333,126
"29","13",5,124.259748751892,66.5789141211099,112,152,253.333333333333,324,82,109
"29","14",5,65.7189336767844,63.4943407163882,68,91,149,166,37.3333333333333,55
"29","15",5,91.8465984521461,76.6691468094435,88,112,190.333333333333,229,59.6666666666667,71
"29","16",5,113.621502784784,89.3439529024989,108,138,219.333333333333,266,49.6666666666667,75
"29","17",5,67.343186993165,67.6569376698605,58,100,173.333333333333,232,53.3333333333333,77
"29","18",5,110.007632336225,85.9764722931933,106,146,219,262,83,91
"30","01",2,284.745942131263,156.478375314269,185,325,472.333333333333,727,117.333333333333,267
"30","02",2,197.820078226858,89.0829055752804,109,204,255.666666666667,464,62.6666666666667,167
"30","03",2,187.142857142857,90.8607974218723,131,151,322,460,93.3333333333333,169
"30","04",2,158.414342629482,82.1592873348684,94,120,167.333333333333,282,52.3333333333333,87
"30","05",2,145.545780969479,58.1663244602243,61,163,185.666666666667,443,44,136
"30","06",2,220.977799227799,104.08290557528,139,276,345.333333333333,549,77.3333333333333,248
"30","07",2,344.365459249677,154.305013728688,221,340,515.333333333333,803,120.333333333333,343
"30","08",2,296.53024911032,130.971851498576,202,255,374.666666666667,550,141,264
"30","09",2,229.126019945603,124.297976603333,146,243,367.666666666667,577,83.6666666666667,225
"30","10",2,164.137931034483,50.7150710280522,68,154,174,420,35.3333333333333,133
"30","11",2,184.088952654232,86.7703414115725,94,184,232.333333333333,455,50,155
"30","12",2,231.449793672627,105.881395488276,123,198,242.333333333333,456,68,147
"30","13",2,180.502392344498,119.561794199213,125,227,348.333333333333,503,72,207
"30","14",2,172.927810650888,93.7703414115724,108,189,281.666666666667,451,70,189
"30","15",2,263.630769230769,125.499486690336,168,235,346.666666666667,544,80,216
"30","16",2,270.723618090452,105.277378536928,146,220,331.666666666667,615,102.333333333333,258
"30","17",2,396.128571428571,120.881395488276,153,355,396.666666666667,1027,57,273
"31","01",1,164.926108374384,35.5276351917601,48,94,135.333333333333,465,23,168
"31","02",7,40.6829268292683,22,24,30,82,139,14.3333333333333,12
"31","03",1,162.019693654267,40.0276351917601,57,86,152.333333333333,433,26,119
"31","04",1,157.223880597015,70.7844156622843,92,142,268,458,62.3333333333333,144
"31","05",1,132.36641221374,77.0829055752804,85,145,218.333333333333,340,69.6666666666667,160
"31","06",1,104.776595744681,38.9095439897002,49,85,156.666666666667,335,36,98
"31","07",1,232.763358778626,135.172848275917,147,181,305.666666666667,484,109.333333333333,154
"31","08",1,179.152173913043,50.7914527876402,67,92,168.666666666667,451,36.3333333333333,130
"31","09",7,182.424068767908,34.5,54,68,116.333333333333,393,22.3333333333333,122
"31","10",1,77.9182879377432,22.2984899129961,25,53,85.6666666666667,267,25.3333333333333,73
"31","11",1,180.839122486289,57.9095439897002,87,118,182.333333333333,379,45.6666666666667,123
"31","12",1,107.862244897959,40.8331622301122,54,78,130.666666666667,261,35.3333333333333,83
"31","13",1,151.058823529412,67.5969798259922,96,146,204,321,49.6666666666667,133
"31","14",1,159.829881656805,80.7427062198123,105,118,225.333333333333,343,63.6666666666667,138
"31","15",1,171.499236641221,65.5969798259922,92,120,218.333333333333,407,56,118
"31","16",1,171.288393903869,91.6592873348684,113,170,284.333333333333,431,84.3333333333333,148
"31","17",1,129.160427807487,66.8607974218723,83,104,187,291,54.6666666666667,99
"31","18",1,123.754838709677,55.8261251047562,69,102,155,278,46.6666666666667,104
"31","19",1,145.108108108108,69.7080339026963,91,129,185,295,54,116
"32","01",5,50.0935988499235,62.2231973652077,57,66,127.333333333333,129,35,41
"32","02",5,57.7191203950701,51.0906779745133,59,82,182.666666666667,206,23,41
"32","03",5,64.0714517304441,64.5606004117354,67,114,182.333333333333,201,44,64
"32","04",5,60.7713064211295,69.0305228489576,75,101,182,170,42.3333333333333,55
"32","05",5,42.5575781271068,24.1748060930553,20,19,56.6666666666667,139,15,19
"32","06",5,81.7612456046838,58.1207555372911,51,62,120.666666666667,223,27.6666666666667,50
"32","07",5,68.6098300087105,35.512209139583,30,57,165,435,21,40
"32","08",5,110.115215187163,46.2170927954162,42,41,89.6666666666667,271,23,39
"32","09",5,102.152690276853,45.8557167559022,55,91,158.333333333333,339,26.3333333333333,48
"32","10",5,119.181213507038,82.7415110745823,102,132,212.333333333333,286,56.6666666666667,74
"32","11",5,78.2364904360234,58.9581585838188,61,89,186,275,35,71
"32","12",5,61.1633793657819,47.3496121861107,40,86,144.666666666667,255,34.3333333333333,56
"32","13",5,48.3517743515425,46.4520540140273,46,72,119.666666666667,145,24,32
"32","14",5,30.2829594521205,25.8796897488886,32,51,88,96,20.6666666666667,23
"32","15",5,69.2787962466075,51.7593794977771,64,108,154.666666666667,193,31,52
"32","16",5,63.2977789699793,62.7293019349992,72,118,173.666666666667,176,45,54
"32","17",5,51.8122509376124,57.8256391931243,63,85,154,146,38.3333333333333,48
"32","18",5,52.7275533870527,78.8256391931243,63,105,208.333333333333,201,46.6666666666667,45
"32","19",5,87.2167594090141,99.175251379235,103,139,223.333333333333,218,69.6666666666667,82
"32","20",5,72.9561519576065,93.2955616303465,71,106,168,199,48,59
"32","21",5,114.556389177445,93.6150962536793,119,144,212.666666666667,236,53.3333333333333,84
"32","22",5,73.3992882758847,74.7654840675686,79,102,183,196,47,62
"32","23",5,88.3824446872161,79.7053289420129,95,120,207,222,40,72
"32","24",5,81.9034615600367,54.3618213256937,70,109,165.333333333333,223,39.3333333333333,70
"32","25",5,89.6690057866099,83.0305228489576,75,124,180.666666666667,249,47.6666666666667,60
"32","26",5,77.8715151609154,73.1992243722214,80,102,172,193,34,54
"32","27",5,56.6753998079616,39.2170927954162,42,61,117,182,21.3333333333333,38
"32","28",5,109.210271601295,96.0728095513184,97,193,282,366,46.3333333333333,96
"32","29",5,53.7143993281987,36.650833100069,43,86,141.666666666667,204,18.3333333333333,44
"32","30",5,82.6332856510157,65.9041080280546,92,145,226,234,46,78
"32","31",5,80.3489326690844,78.6329646768742,81,146,223,255,49.3333333333333,86
"33","01",7,85.76,69.5,64,92,200,268,31.6666666666667,36
"33","02",7,97.7433155080214,58,74,90,187,247,31.3333333333333,31
"33","03",7,78.9826464208243,49.5,53,92,153.666666666667,229,31.6666666666667,32
"33","04",7,96.4201312910284,60.5,68,77,152.333333333333,216,31.6666666666667,34
"33","05",7,68.8044943820225,46,42,110,148.333333333333,243,20.6666666666667,42
"33","06",7,68.5730129390018,51,54,81,180.333333333333,229,23.6666666666667,27
"33","07",7,79.6034482758621,55,57,91,212.666666666667,297,25,33
"33","08",7,70.5458823529412,39,38,68,141.666666666667,263,21.6666666666667,25
"33","09",7,107.912790697674,60,69,76,172,269,27.6666666666667,40
"33","10",7,77.8285714285714,54,52,70,151.666666666667,227,26,20
"33","11",7,104.028021015762,69.5,66,110,190.333333333333,300,22.6666666666667,25
"33","12",7,107.827102803738,61.5,65,112,214,355,25.6666666666667,29
"33","13",7,77.919587628866,50,51,90,161.666666666667,247,21.6666666666667,34
"33","14",7,47.5665137614679,36,31,73,145.333333333333,223,18,26
"33","15",7,53.1449631449631,30.5,35,65,135.666666666667,206,14.6666666666667,22
"33","16",7,54.5056179775281,38,42,50,118.666666666667,154,22,12
"33","17",7,24.3372093023256,27,23,26,86,91,9.33333333333333,12
"33","18",7,30.8148148148148,31,24,23,81,104,13,16
"33","19",7,60.5454545454545,33,37,46,113.666666666667,186,18,22
"33","20",7,36.1245674740484,29,29,33,96.3333333333333,120,11.3333333333333,14
"33","21",7,28.8518518518519,17.5,19,45,81,123,9.66666666666667,20
"33","22",7,52.5196506550218,27.5,38,64,152.666666666667,211,12,18
"33","23",7,56.8119891008174,39,50,61,122.333333333333,139,26,19
"33","24",7,31.44,23,22,40,91.6666666666667,131,8,12
"34","01",4,102.923376794465,88.762790976553,76,126,198.333333333333,233,50.6666666666667,56
"34","02",4,153.259495211315,138.90800406071,120,196,278,308,85.3333333333333,99
"34","03",4,130.980166325538,111.818061360073,100,137,222.666666666667,253,70,78
"34","04",4,115.23298061688,81.8462098614969,71,131,168.333333333333,237,56.6666666666667,74
"34","05",4,98.3035201026526,97.9848991299611,81,124,214.666666666667,226,44.3333333333333,72
"34","06",4,179.189364351917,133.720568224417,126,189,291,359,80.3333333333333,125
"34","07",4,153.275506086769,122.192933032657,101,190,283.333333333333,373,75,143
"34","08",4,201.397051125382,149.282875733294,141,237,327.666666666667,406,87.3333333333333,144
"34","09",4,101.379053503406,91.644699774493,71,151,227.666666666667,282,62.6666666666667,78
"34","10",4,179.063397187193,158.504983886702,141,186,321.333333333333,354,89.6666666666667,107
"34","11",4,162.003149911874,126.227605349773,109,204,318,410,76.6666666666667,115
"34","12",4,291.699290504539,210.379342249622,208,296,398.666666666667,485,134,168
"34","13",4,175.778361985017,108.359770802545,107,217,287,409,65.6666666666667,126
"34","14",4,262.930129350651,146.400966935354,158,270,345.666666666667,499,79.6666666666667,158
"34","15",4,166.080372339401,133.720568224417,121,216,321.666666666667,383,83.6666666666667,107
"34","16",4,130.025493808897,71.4713381889128,77,107,185,271,37.3333333333333,50
"34","17",4,163.565538369205,81.2698281019089,92,165,248.333333333333,383,35.3333333333333,88
"34","18",4,182.588011194411,97.9848991299611,108,197,284.333333333333,417,60.3333333333333,106
"34","19",4,243.252444215924,130.262277666889,153,279,397.333333333333,548,80.3333333333333,165
"34","20",4,158.363406044419,91.644699774493,94,203,324.333333333333,474,53.3333333333333,103
"34","21",4,210.357300882143,115.852733677189,125,236,348.666666666667,509,52.3333333333333,161
"34","22",4,158.35436147566,91.068318014905,95,187,287,415,52.3333333333333,124
"34","23",4,196.755059512767,139.484385820298,145,255,367,432,120.666666666667,215
"34","24",4,268.200322128708,210.379342249622,198,256,384.666666666667,452,114,195
"34","25",4,133.471620358042,95.6793720916091,87,156,313.333333333333,417,74.6666666666667,146
"34","26",4,83.0413197956631,61.0964665163287,53,107,163.333333333333,222,31.6666666666667,54
"34","27",4,199.503679867888,112.394443119661,126,194,284.666666666667,391,58,129
"34","28",4,163.114607735715,87.610027457377,99,192,268.666666666667,384,65.6666666666667,131
"34","29",4,190.510675867349,112.394443119661,122,200,302.666666666667,410,81,127
"34","30",4,240.454942464924,137.178858781946,153,228,300,409,93.3333333333333,127
"34","31",4,185.808273865514,111.241679600485,123,244,335,439,83.3333333333333,132
"34","32",4,142.617954259748,81.8462098614969,96,142,236.666666666667,305,40.3333333333333,92
"34","33",4,164.546501473818,118.734642475129,110,215,311.333333333333,404,72.6666666666667,136
"34","34",4,267.61351230217,173.49090963599,184,224,321,405,153.666666666667,217
"34","35",4,140.060767579886,97.9848991299611,90,139,193.333333333333,261,53.3333333333333,79
"34","36",4,120.54797834799,88.186409216965,82,116,178,227,60,71
"34","37",4,126.740867493038,72.6241017080888,81,161,231.333333333333,314,49.6666666666667,97
"34","38",4,113.571334247378,86.457263938201,89,139,215,238,54.3333333333333,64
"34","39",4,185.046891471664,92.797463293669,112,175,284.666666666667,408,57.3333333333333,129
"34","40",4,120.845466827937,92.221081534081,76,177,248.666666666667,343,64.3333333333333,97
"34","41",4,206.83021789044,131.991422945653,131,265,349,478,78.6666666666667,196
"34","42",4,139.122926072759,116.429115436777,101,164,236,282,83.6666666666667,87
"35","01",9,130.196446876628,78.675251379235,103,129,280,408,53.6666666666667,83
"35","02",9,98.3364935418414,73.4703677234018,91,135,271.333333333333,338,52.6666666666667,72
"35","03",9,82.3233726833991,53.5606004117354,67,115,215.333333333333,305,44.3333333333333,71
"35","04",9,75.0976861413321,44.524418279166,60,104,183.666666666667,265,36,50
"35","05",9,166.235716891166,134.434630877012,167,204,411.333333333333,472,111.333333333333,150
"35","06",9,114.28886263701,80.7715886373601,94,147,254,356,33.3333333333333,64
"35","07",9,143.076874537204,99.4825768629848,121,173,332.333333333333,453,60.3333333333333,97
"35","08",9,80.4859725706698,59.163042239652,73,141,242.333333333333,308,61,82
"35","09",9,138.301603279612,73.175251379235,103,165,303,469,48.3333333333333,87
"35","10",9,81.734317069991,48.9943407163882,68,135,236,327,33,67
"35","11",9,84.9542874672437,61.7293019349992,72,127,236,321,34,64
"35","12",9,94.2426582949612,54.4642631536103,76,111,212.666666666667,304,33,64
"35","13",9,106.931884573021,71.1691468094435,88,142,262,367,47,63
"35","14",9,71.4663176507578,44.4581585838188,61,98,180.666666666667,244,38.6666666666667,45
